ville,hotel,url,distance,adresse,score,description,latitude_hotel,longitude_hotel
Bayonne,Amatxi Etxea Au cœur du centre historique,https://www.booking.com/hotel/fr/amatxi-etxea-au-coeur-du-centre-historique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,250 m du centre,"37 Rue Victor Hugo, 64100 Bayonne, France",8.7,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'Amatxi Etxea Au cœur du centre historique est un hébergement situé à Bayonne. L'établissement se trouve à 22 km de l'église Saint-Jean-Baptiste et à 36 km de la gare d'Hendaye.",43.491263017069,-1.4755496171970002
Bayonne,Pia Baïona,https://www.booking.com/hotel/fr/pia-baiona.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,100 m du centre,"7 Rue Port Neuf, 64100 Bayonne, France",8.6,"Le Pia Baïona propose des hébergements avec connexion Wi-Fi gratuite à Bayonne, à 12 km de la gare de Biarritz-La Négresse, à 22 km de la gare Saint-Jean-de-Luz et de l'église Saint-Jean-Baptiste. Vous séjournerez à 47 km de Pasaiako portua.",43.4925466,-1.4751766000000002
Bayonne,L'âme Nomade - Bayonne Centre,https://www.booking.com/hotel/fr/l-39-ame-nomade-bayonne-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,"0,9 km du centre","Allées Marines, 64100 Bayonne, France",8.5,"Situé à Bayonne, à 13 km de la gare de Biarritz-La Négresse et à 23 km de la gare de Saint-Jean-de-Luz, l'établissement L'âme Nomade - Bayonne Centre propose une connexion Wi-Fi gratuite et la climatisation. Vous pourrez pratiquer diverses activités dans les environs, telles que la pêche et la randonnée.",43.497874986986005,-1.48486985
Bayonne,Le Petit Nid Douillet de Jéjé,https://www.booking.com/hotel/fr/le-petit-nid-douillet-chez-jeje.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"0,6 km du centre","5 Rue de l'Esté, 64100 Bayonne, France",8.499243379571247,"Offrant une vue sur la rivière, Le Petit Nid Douillet de Jéjé est un hébergement situé à Bayonne, à 25 km de la gare de Saint-Jean-de-Luz et à 26 km de l'église Saint-Jean-Baptiste. Il est situé à 15 km de la gare de Biarritz-La Négresse et dispose d'une connexion Wi-Fi gratuite ainsi que d'un distributeur automatique de billets.",43.494059313051,-1.4682463951070002
Bayonne,Hotel Le Port Neuf,https://www.booking.com/hotel/fr/le-port-neuf.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,200 m du centre,"44 Rue Port Neuf, 64100 Bayonne, France",8.2,"L'Hotel Le Port Neuf vous accueille dans le centre historique de Bayonne, à 100 mètres de la cathédrale et à 300 mètres du musée basque. Il propose une connexion Wi-Fi gratuite et un bar agrémenté d'une terrasse.",43.4916688055641,-1.47638238966465
Bayonne,Bright apartment with loggia in Bayonne - Welkeys,https://www.booking.com/hotel/fr/bright-apartment-with-loggia-in-bayonne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,"1,6 km du centre","71 chemin de Laharie, 64100 Bayonne, France",8.2,"Le Bright apartment with loggia in Bayonne - Welkeys est situé à Bayonne, à 16 km de la gare de Biarritz-La Négresse, à 26 km de la gare de Saint-Jean-de-Luz et de l'église Saint-Jean-Baptiste. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.",43.5068407,-1.48000539999998
Bayonne,Temporesidence Cathedrale,https://www.booking.com/hotel/fr/temporesidence-cathedrale.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,500 m du centre,"9 rue Sabaterie, 64100 Bayonne, France",7.9,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Temporesidence Cathedrale !,43.4895419276991,-1.47812448441982
Bayonne,Hôtel Le Bayonne,https://www.booking.com/hotel/fr/le-bayonne-ha-tel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,"0,9 km du centre","1 Avenue Jean Rostand , 64100 Bayonne, France",7.8,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Bayonne !,43.4850261989896,-1.47537052631378
Bayonne,ibis Bayonne Centre,https://www.booking.com/hotel/fr/ibis-bayonne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"0,8 km du centre","46 Boulevard Alsace Lorraine, 64100 Bayonne, France",7.8,"Situé à 5 minutes à pied du centre de Bayonne, l'ibis Bayonne Centre se trouve sur les rives de l'Adour, à seulement 600 mètres de la gare ferroviaire, et propose une terrasse meublée. Vous bénéficierez gratuitement d'une connexion Wi-Fi disponible dans l'ensemble de l'établissement.",43.492712999999995,-1.465659
Bayonne,Hotel Cote Basque,https://www.booking.com/hotel/fr/cote-basque.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,"0,5 km du centre","2 rue Maubec, 64100 Bayonne, France",7.8,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Cote Basque !,43.4961830648043,-1.469601094722745
Bayonne,ibis budget Bayonne,https://www.booking.com/hotel/fr/ibis-budget-bayonne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,"1,5 km du centre","6 avenue du Grand Basque, 64100 Bayonne, France",7.7,"Situé à 2 km du centre historique et de la gare de Bayonne, ainsi qu'à 8 km des plages, l'ibis budget Bayonne dispose d'une réception ouverte 24h/24, ainsi que d'une connexion Wi-Fi et d'un parking gratuits.",43.489082618638804,-1.45717808612972
Bayonne,Hotel Restaurant Les Genets,https://www.booking.com/hotel/fr/restaurant-les-genets.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,"3,6 km du centre","Rond Point de Maignon, Avenue Du 8 Mai 1945, 64100 Bayonne, France",7.6,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Restaurant Les Genets !,43.4649489646861,-1.495843827724455
Bayonne,Temporesidence Chateauneuf,https://www.booking.com/hotel/fr/temporesidence-chateauneuf.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALmquGcBsACAdICJGUwMzU2MDkzLTkxNTItNGM0NS04NTAyLWVkNmIxNmE0YzYzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=5c064a73fe1a001f&srepoch=1670927719&from=searchresults#hotelTmpl,400 m du centre,"2/4 rue Pontrique, 64100 Bayonne, France",7.3,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Temporesidence Chateauneuf !,43.4899106827051,-1.4731402695179
Besançon,L'adresse à Besançon,https://www.booking.com/hotel/fr/l-39-adresse-a-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 km du centre,"19-21 rue des 2 Princesses, 25000 Besançon, France",9.7,Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'adresse à Besançon !,47.247368341192,6.031483743655
Besançon,ATELIER DES REVES - au coeur de Besancon - 88 m2,https://www.booking.com/hotel/fr/atelier-des-reves-au-coeur-de-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"0,8 km du centre","5 Allée de l'Île aux Moineaux, 25000 Besançon, France",9.6,"Situé à Besançon, à 100 mètres de la gare de Besançon-Mouillère et à 1,5 km de la gare de Besançon-Viotte, l'ATELIER DES REVES - au coeur de Besançon - 88 m2 propose une connexion Wi-Fi gratuite et la climatisation. Offrant une vue sur la ville, il se trouve à 6,5 km de Micropolis et à 13 km de la gare TGV de Besançon Franche-Comté.",47.2396698,6.034304299999995
Besançon,Hôtel Restaurant Spa Le Sauvage,https://www.booking.com/hotel/fr/ho-tel-le-sauvage-besanasson.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from=searchresults#hotelTmpl,1 km du centre,"6, rue du Chapitre, 25000 Besançon, France",8.8,"L’Hôtel Restaurant Spa Le Sauvage vous accueille dans l’ancien monastère des Clarisses, dans le quartier historique de Besançon, à 500 mètres des anciens contreforts de la citadelle. Cet établissement offre des vues sur le parc bordé d’arbres, les remparts médiévaux, la ville et la vallée du Doubs.",47.231717668097005,6.0275915265083295
Besançon,Appart'Hôtel Luxapparts,https://www.booking.com/hotel/fr/luxapparts.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from=searchresults#hotelTmpl,"0,9 km du centre","31, Allée de l'Île aux Moineaux, 25000 Besançon, France",8.7,"Implanté dans le centre de Besançon, le Appart'Hôtel Luxapparts propose un appartement moderne et indépendant bénéficiant d'une terrasse donnant sur la rivière. Pourvu d'une connexion Wi-Fi gratuite, ce logement de 2 chambres se trouve à 400 mètres de la gare de Besançon-Mouillère.",47.2373395584647,6.0355120312133295
Besançon,Hôtel Fontaine Argent - Centre Ville,https://www.booking.com/hotel/fr/fontaine-argent.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 km du centre,"23 Avenue Fontaine-Argent, 25000 Besançon, France",8.5,"L'Hôtel Fontaine Argent - Centre Ville est situé à Besançon, à 6,6 km de Micropolis et à 13 km de la gare TGV de Besançon Franche-Comté. Il propose des chambres familiales et une terrasse. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement.",47.246145999999996,6.033186000000001
Besançon,Hotel Restaurant Vesontio,https://www.booking.com/hotel/fr/hotel-restaurant-oxalys.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"2,4 km du centre","3 Chemin des Founottes, 25000 Besançon, France",8.5,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Restaurant Vesontio !,47.2590485384343,6.008062362670895
Besançon,Hotel Vauban,https://www.booking.com/hotel/fr/vauban-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,200 m du centre,"9 Quai Vauban, 25000 Besançon, France",8.5,"L'Hotel Vauban vous accueille à Besançon, à 2 minutes à pied du musée des beaux-arts et d'archéologie, et à 18 minutes de marche de la Citadelle. Il vous propose une connexion Internet gratuite, une réception ouverte 24h/24 ainsi qu'une terrasse.",47.2398629561155,6.02139884220378
Besançon,Hôtel AKENA BESANCON,https://www.booking.com/hotel/fr/akena-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,4 km du centre","1 Rue Victor Considérant, 25770 Besançon, France",8.5,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel AKENA BESANCON !,47.2354752517085,5.900085398811345
Besançon,"Le Bellevue - Parc, Gare et Vieille ville",https://www.booking.com/hotel/fr/le-bellevue-parc-gare-et-vieille-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from=searchresults#hotelTmpl,"0,6 km du centre","2 Avenue du Maréchal Foch, 25000 Besançon, France",8.499243379571247,"Situé à Besançon, à 200 mètres de la gare de Besançon-Viotte et à 1,2 km de la gare de Besançon-Mouillère, l'établissement Le Bellevue - Parc, Gare et Vieille ville propose une connexion Wi-Fi gratuite et la climatisation. Offrant une vue sur le jardin, il se trouve à 4,9 km de Micropolis et à 11 km de la gare TGV de Besançon Franche-Comté.",47.245953799999995,6.0230912
Besançon,Hotel Victor Hugo & Spa,https://www.booking.com/hotel/fr/logis-de-france-florel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from=searchresults#hotelTmpl,"0,8 km du centre","6, Rue de La Viotte, 25000 Besançon, France",8.4,L'Hotel Victor Hugo & Spa propose un hébergement à 50 mètres de la gare de Besançon-Viotte et à seulement 15 minutes à pied du centre-ville historique de Besançon. De nombreux logements donnent sur un jardin intérieur.,47.2474187097663,6.023643314838409
Besançon,Hôtel de Paris,https://www.booking.com/hotel/fr/de-paris-besanasson.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from=searchresults#hotelTmpl,200 m du centre,"33 rue des Granges, 25000 Besançon, France",8.3,"Situé dans le centre de Besançon, l'Hôtel de Paris est agrémenté d'un intérieur contemporain. Il propose une réception ouverte 24h/24 et une terrasse. La citadelle de Besançon n'est qu'à 15 minutes à pied et Vesoul vous attend à 48 km.",47.2385653657756,6.02532505989075
Besançon,ibis Besançon Centre Ville,https://www.booking.com/hotel/fr/ibis-besancon-centre-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,150 m du centre,"21 rue Gambetta, 25000 Besançon, France",8.3,"L'ibis Besançon Centre Ville se trouve dans la vieille ville de Besançon, à 500 mètres de la gare de Viotte et à 20 minutes de marche de la citadelle Vauban ainsi que du musée des beaux-arts. Il possède un snack-bar et une réception ouverts 24h/24. Une connexion Wi-Fi est disponible gratuitement.",47.24045605146395,6.025995332734055
Besançon,Hotel Du Nord,https://www.booking.com/hotel/fr/du-nord-besancon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from=searchresults#hotelTmpl,350 m du centre,"8, rue Moncey, 25000 Besançon, France",8.1,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Du Nord !,47.23727602649555,6.02586954832077
Besançon,Best Western Citadelle,https://www.booking.com/hotel/fr/bestwesterncitadelle.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 km du centre,"13 rue du Général Lecourbe, 25000 Besançon, France",8.1,"Le Best Western Citadelle est situé dans le centre-ville historique de Besançon, à 5 minutes à pied de la rivière Doubs et de la Citadelle. Vous bénéficierez gratuitement d’une connexion Wi-Fi dans les chambres.",47.23154100035795,6.026580333709715
Besançon,Doubs Hotel - Besançon Ecole Valentin,https://www.booking.com/hotel/fr/besanconecolevalentin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC0anhnAbAAgHSAiQ5ZmY5YjhlMS1kMzgxLTQ4YmQtODZkZC1hODM5MzQ4M2NhYTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=49234a280f8f01b4&srepoch=1670927570&from=searchresults#hotelTmpl,4 km du centre,"58, Rue des Maisonnettes - RD 75, 25480 Besançon, France",8.0,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Doubs Hotel - Besançon Ecole Valentin !,47.2706995707847,5.9950965642929095
